category,name,link,price,updated_date
wine,Bottega Petalo Amore Manzoni Moscato Rose Dolce 750ML,https://www.cheers.com.np//liquor/product/bottega-petalo-amore-manzoni-moscato-rose-dolce-750ml,"Rs. 6,000",2024-02-28 01:17:30.407033
wine,Bottega Petalo Amore Moscato Spumante Dolce 750ML,https://www.cheers.com.np//liquor/product/bottega-petalo-amore-moscato-spumante-dolce-750ml,"Rs. 2,800",2024-02-28 01:17:30.410033
wine,Bottega Petalo Moscato Trevenezie 750ML,https://www.cheers.com.np//liquor/product/bottega-petalo-moscato-trevenezie-750ml,"Rs. 2,300",2024-02-28 01:17:30.413033
wine,Bottega Pinot Grigio Rose Delle Venezie DOC 750ML,https://www.cheers.com.np//liquor/product/bottega-pinot-grigio-rose-delle-venezie-doc-750ml,"Rs. 2,300",2024-02-28 01:17:30.416033
wine,Bottega Pinot Grigio Venezia DOC 750ML,https://www.cheers.com.np//liquor/product/bottega-pinot-grigio-venezia-doc-750ml,"Rs. 2,300",2024-02-28 01:17:30.419033
wine,Bottega Poeti Cuvee Spumante Brut 750ML,https://www.cheers.com.np//liquor/product/bottega-poeti-cuvee-spumante-brut-750ml,"Rs. 2,800",2024-02-28 01:17:30.422033
wine,Bottega Poeti Prosecco DOC Spumante 200ML,https://www.cheers.com.np//liquor/product/bottega-poeti-prosecco-doc-spumante-200ml,"Rs. 1,300",2024-02-28 01:17:30.425033
wine,Bottega Poeti Prosecco DOC Spumante 750ML,https://www.cheers.com.np//liquor/product/bottega-poeti-prosecco-doc-spumante-750ml,"Rs. 2,800",2024-02-28 01:17:30.429035
wine,Bottega Poeti Prosecco DOC Spumante Extra Dry 750ML,https://www.cheers.com.np//liquor/product/bottega-poeti-prosecco-doc-spumante-extra-dry-750ml,"Rs. 2,800",2024-02-28 01:17:30.432035
wine,Bottega Poeti Venezia Spumante Brut DOC 750ML,https://www.cheers.com.np//liquor/product/bottega-poeti-venezia-spumante-brut-doc-750ml,"Rs. 2,800",2024-02-28 01:17:30.435034
wine,Bottega Prosecco Rose DOC Brut 200ML,https://www.cheers.com.np//liquor/product/bottega-prosecco-rose-doc-brut-200ml,"Rs. 1,300",2024-02-28 01:17:30.438034
wine,Bottega Rose Gold Spumante 200ML,https://www.cheers.com.np//liquor/product/bottega-rose-gold-spumante-200ml,"Rs. 1,300",2024-02-28 01:17:30.441035
wine,Bottega Rose Gold Spumante 750ML,https://www.cheers.com.np//liquor/product/bottega-rose-gold-spumante-750ml,"Rs. 6,000",2024-02-28 01:17:30.444034
wine,Bottega Sauvignon IGT Trevenezie 750ML,https://www.cheers.com.np//liquor/product/bottega-sauvignon-igt-trevenezie-750ml,"Rs. 2,300",2024-02-28 01:17:30.447034
wine,Bottega Soave Classico DOC 750ML,https://www.cheers.com.np//liquor/product/bottega-soave-classico-doc-750ml,"Rs. 2,300",2024-02-28 01:17:30.450034
wine,Bottega Star Rose Millesimato Spumante Extra Dry 750ML,https://www.cheers.com.np//liquor/product/bottega-star-rose-millesimato-spumante-extra-dry-750ml,"Rs. 6,000",2024-02-28 01:17:30.453034
wine,Bottega Stardust Prosecco DOC Spumante Dry 750ML,https://www.cheers.com.np//liquor/product/bottega-stardust-prosecco-doc-spumante-dry-750ml,"Rs. 19,000",2024-02-28 01:17:30.456034
wine,Bottega Stella Millesimato Spumante Extra Dry 750ML,https://www.cheers.com.np//liquor/product/bottega-stella-millesimato-spumante-extra-dry-750ml,"Rs. 6,000",2024-02-28 01:17:30.459034
wine,Bottega White Gold Spumante DOC 750ML,https://www.cheers.com.np//liquor/product/bottega-white-gold-spumante-doc-750ml,"Rs. 6,000",2024-02-28 01:17:30.462033
wine,Calvet Beaujolais 750ML,https://www.cheers.com.np//liquor/product/calvet-beaujolais-750ml,"Rs. 2,450",2024-02-28 01:17:30.465033
wine,Calvet Beaujolais Villages 750ML,https://www.cheers.com.np//liquor/product/calvet-beaujolais-villages-750ml,"Rs. 2,450",2024-02-28 01:17:30.468033
wine,Calvet Bordeaux Merlot Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/calvet-bordeaux-merlot-cabernet-sauvignon-750ml,"Rs. 2,000",2024-02-28 01:17:30.471033
wine,Calvet Bordeaux Sauvignon Blanc 750ML,https://www.cheers.com.np//liquor/product/calvet-bordeaux-sauvignon-blanc-750ml,"Rs. 2,000",2024-02-28 01:17:30.474035
wine,Calvet Bourgogne Chardonnay 750ML,https://www.cheers.com.np//liquor/product/calvet-bourgogne-chardonnay-750ml,"Rs. 3,300",2024-02-28 01:17:30.477033
wine,Calvet Bourgogne Pinot Noir 750ML,https://www.cheers.com.np//liquor/product/calvet-bourgogne-pinot-noir-750ml,"Rs. 3,700",2024-02-28 01:17:30.480033
wine,Calvet Celebration Brut Sparkling Rose 750ML,https://www.cheers.com.np//liquor/product/calvet-celebration-brut-sparkling-rose-750ml,"Rs. 2,200",2024-02-28 01:17:30.483033
wine,Calvet Celebration Brut Sparkling White 750ML,https://www.cheers.com.np//liquor/product/calvet-celebration-brut-sparkling-white-750ml,"Rs. 2,200",2024-02-28 01:17:30.486033
wine,Calvet Chablis Grand Reserve 750ML,https://www.cheers.com.np//liquor/product/calvet-chablis-grand-reserve-750ml,"Rs. 3,800",2024-02-28 01:17:30.489033
wine,Calvet Chateauneuf Du Pape 750ML,https://www.cheers.com.np//liquor/product/calvet-chateauneuf-du-pape-750ml,"Rs. 5,300",2024-02-28 01:17:30.492033
wine,Calvet Cotes Du Rhone 750ML,https://www.cheers.com.np//liquor/product/calvet-cotes-du-rhone-750ml,"Rs. 2,150",2024-02-28 01:17:30.495034
wine,Calvet Malbec Cahors 750ML,https://www.cheers.com.np//liquor/product/calvet-malbec-cahors-750ml,"Rs. 1,875",2024-02-28 01:17:30.498033
wine,Calvet Malbec Reserve 750ML,https://www.cheers.com.np//liquor/product/calvet-malbec-reserve-750ml,"Rs. 1,875",2024-02-28 01:17:30.501033
wine,Calvet Pouilly Fuisse 750ML,https://www.cheers.com.np//liquor/product/calvet-pouilly-fuisse-750ml,"Rs. 4,900",2024-02-28 01:17:30.505034
wine,Calvet Reserve Medoc 750ML,https://www.cheers.com.np//liquor/product/calvet-reserve-medoc-750ml,"Rs. 2,500",2024-02-28 01:17:30.508034
wine,Calvet Reserve Saint Emilion 750ML,https://www.cheers.com.np//liquor/product/calvet-reserve-saint-emilion-750ml,"Rs. 2,800",2024-02-28 01:17:30.518034
wine,Calvet Rose D'Anjou 750ML,https://www.cheers.com.np//liquor/product/calvet-rose-danjou-750ml,"Rs. 2,100",2024-02-28 01:17:30.521034
wine,Calvet Varietals Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/calvet-varietals-cabernet-sauvignon-750ml,"Rs. 1,875",2024-02-28 01:17:30.524033
wine,Calvet Varietals Chardonnay 750ML,https://www.cheers.com.np//liquor/product/calvet-varietals-chardonnay-750ml,"Rs. 1,875",2024-02-28 01:17:30.528033
wine,Calvet Varietals Merlot 187ML,https://www.cheers.com.np//liquor/product/calvet-varietals-merlot-187ml,Rs. 550,2024-02-28 01:17:30.531033
wine,Calvet Varietals Merlot 750ML,https://www.cheers.com.np//liquor/product/calvet-varietals-merlot-750ml,"Rs. 1,875",2024-02-28 01:17:30.534033
wine,Calvet Varietals Muscat Medium Sweet 750ML,https://www.cheers.com.np//liquor/product/calvet-varietals-muscat-medium-sweet-750ml,"Rs. 1,875",2024-02-28 01:17:30.538035
wine,Calvet Varietals Sauvignon 187ML,https://www.cheers.com.np//liquor/product/calvet-varietals-sauvignon-187ml,Rs. 550,2024-02-28 01:17:30.541035
wine,Calvet Varietals Sauvignon 750ML,https://www.cheers.com.np//liquor/product/calvet-varietals-sauvignon-750ml,"Rs. 1,875",2024-02-28 01:17:30.544033
wine,Calvet Varietals Syrah 750ML,https://www.cheers.com.np//liquor/product/calvet-varietals-syrah-750ml,"Rs. 1,875",2024-02-28 01:17:30.547033
wine,Campo Viejo Cava Brut Reserva 750ML,https://www.cheers.com.np//liquor/product/campo-viejo-cava-brut-reserva-750ml,"Rs. 2,800",2024-02-28 01:17:30.551034
wine,Campo Viejo Cava Brut Rose 750ML,https://www.cheers.com.np//liquor/product/campo-viejo-cava-brut-rose-750ml,"Rs. 2,800",2024-02-28 01:17:30.554035
wine,Campo Viejo Rioja Reserva 750ML,https://www.cheers.com.np//liquor/product/campo-viejo-rioja-reserva-750ml,"Rs. 3,450",2024-02-28 01:17:30.557033
wine,Campo Viejo Rioja Tempranillo 750ML,https://www.cheers.com.np//liquor/product/campo-viejo-rioja-tempranillo-750ml,"Rs. 2,700",2024-02-28 01:17:30.560033
wine,Canary Sweet Red 750ML,https://www.cheers.com.np//liquor/product/canary-sweet-red-750ml,Rs. 750,2024-02-28 01:17:30.563033
wine,Canary Sweet White 750ML,https://www.cheers.com.np//liquor/product/canary-sweet-white-750ml,Rs. 750,2024-02-28 01:17:30.567034
wine,Canvas Sweet Red 4L Box,https://www.cheers.com.np//liquor/product/canvas-sweet-red-4l-box,"Rs. 3,955",2024-02-28 01:17:30.570034
wine,Canvas Sweet Red 750ML,https://www.cheers.com.np//liquor/product/canvas-sweet-red-750ml,Rs. 895,2024-02-28 01:17:30.573033
wine,Canvas Sweet White 4L Box,https://www.cheers.com.np//liquor/product/canvas-sweet-white-4l-box,"Rs. 3,955",2024-02-28 01:17:30.576033
wine,Canvas Sweet White 750ML,https://www.cheers.com.np//liquor/product/canvas-sweet-white-750ml,Rs. 895,2024-02-28 01:17:30.579033
wine,Carlo Rossi California Red 1.5L,https://www.cheers.com.np//liquor/product/carlo-rossi-california-red-1-5l,"Rs. 3,100",2024-02-28 01:17:30.582033
wine,Carlo Rossi California Red 750ML,https://www.cheers.com.np//liquor/product/carlo-rossi-california-red-750ml,"Rs. 1,675",2024-02-28 01:17:30.586033
wine,Carlo Rossi California White 1.5L,https://www.cheers.com.np//liquor/product/carlo-rossi-california-white-1-5l,"Rs. 3,100",2024-02-28 01:17:30.589033
wine,Carlo Rossi California White 750ML,https://www.cheers.com.np//liquor/product/carlo-rossi-california-white-750ml,"Rs. 1,675",2024-02-28 01:17:30.592033
wine,Carlo Rossi White Moscato 750ML,https://www.cheers.com.np//liquor/product/carlo-rossi-white-moscato-750ml,"Rs. 1,675",2024-02-28 01:17:30.595033
wine,Casa Vista Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/casa-vista-cabernet-sauvignon-750ml,"Rs. 1,400",2024-02-28 01:17:30.598033
wine,Casa Vista Chardonnay 750ML,https://www.cheers.com.np//liquor/product/casa-vista-chardonnay-750ml,"Rs. 1,400",2024-02-28 01:17:30.602035
wine,Casa Vista Merlot 750ML,https://www.cheers.com.np//liquor/product/casa-vista-merlot-750ml,"Rs. 1,400",2024-02-28 01:17:30.605034
wine,Casa Vista Sauvignon Blanc 750ML,https://www.cheers.com.np//liquor/product/casa-vista-sauvignon-blanc-750ml,"Rs. 1,400",2024-02-28 01:17:30.608033
wine,Chandon Brut 750ML,https://www.cheers.com.np//liquor/product/chandon-brut-750ml,"Rs. 3,600",2024-02-28 01:17:30.611033
wine,Chandon Brut Rose 750ML,https://www.cheers.com.np//liquor/product/chandon-brut-rose-750ml,"Rs. 3,600",2024-02-28 01:17:30.614033
wine,Chateau d'Aussieres Corbieres 750ML,https://www.cheers.com.np//liquor/product/chateau-daussieres-corbieres-750ml,"Rs. 5,500",2024-02-28 01:17:30.618033
wine,Claudio Sangria 1.5L,https://www.cheers.com.np//liquor/product/claudio-sangria-1-5l,"Rs. 3,000",2024-02-28 01:17:30.621033
wine,Cockburn's Fine Ruby Port 1L,https://www.cheers.com.np//liquor/product/cockburns-fine-ruby-port-1l,"Rs. 4,940",2024-02-28 01:17:30.624034
wine,Cockburn's Fine Tawny Port 1L,https://www.cheers.com.np//liquor/product/cockburns-fine-tawny-port-1l,"Rs. 4,940",2024-02-28 01:17:30.627033
wine,Cockburn's Fine White Port 1L,https://www.cheers.com.np//liquor/product/cockburns-fine-white-port-1l,"Rs. 4,940",2024-02-28 01:17:30.630033
wine,Crognolo Toscana IGT 750ML,https://www.cheers.com.np//liquor/product/crognolo-toscana-igt-750ml,"Rs. 5,965",2024-02-28 01:17:30.633033
wine,Dom Perignon Champagne 750ML,https://www.cheers.com.np//liquor/product/dom-perignon-champagne-750ml,"Rs. 45,000",2024-02-28 01:17:30.636033
wine,Durbanville Hills Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/durbanville-hills-cabernet-sauvignon-750ml,"Rs. 2,935",2024-02-28 01:17:30.640035
wine,Durbanville Hills Chardonnay 750ML,https://www.cheers.com.np//liquor/product/durbanville-hills-chardonnay-750ml,"Rs. 2,935",2024-02-28 01:17:30.643034
wine,Durbanville Hills Merlot 750ML,https://www.cheers.com.np//liquor/product/durbanville-hills-merlot-750ml,"Rs. 2,935",2024-02-28 01:17:30.646034
wine,Durbanville Hills Pinotage 750ML,https://www.cheers.com.np//liquor/product/durbanville-hills-pinotage-750ml,"Rs. 2,935",2024-02-28 01:17:30.649034
wine,Durbanville Hills Sauvignon Blanc 750ML,https://www.cheers.com.np//liquor/product/durbanville-hills-sauvignon-blanc-750ml,"Rs. 2,935",2024-02-28 01:17:30.652033
wine,El Chivo Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/el-chivo-cabernet-sauvignon-750ml,"Rs. 1,700",2024-02-28 01:17:30.655033
wine,El Chivo Merlot 750ML,https://www.cheers.com.np//liquor/product/el-chivo-merlot-750ml,"Rs. 1,700",2024-02-28 01:17:30.659035
wine,El Chivo Sauvignon Blanc 750ML,https://www.cheers.com.np//liquor/product/el-chivo-sauvignon-blanc-750ml,"Rs. 1,700",2024-02-28 01:17:30.662034
wine,Feudo Maccari Nero d'Avola DOC 750ML,https://www.cheers.com.np//liquor/product/feudo-maccari-nero-davola-doc-750ml,"Rs. 3,090",2024-02-28 01:17:30.665034
wine,Feudo Maccari Olli Grillo DOC 750ML,https://www.cheers.com.np//liquor/product/feudo-maccari-olli-grillo-doc-750ml,"Rs. 3,090",2024-02-28 01:17:30.668033
wine,Feudo Maccari Saia Nere d'Avola DOC 750ML,https://www.cheers.com.np//liquor/product/feudo-maccari-saia-nere-davola-doc-750ml,"Rs. 4,935",2024-02-28 01:17:30.671033
wine,Fleur du Cap Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/fleur-du-cap-cabernet-sauvignon-750ml,"Rs. 2,900",2024-02-28 01:17:30.675035
wine,Fleur du Cap Chardonnay 750ML,https://www.cheers.com.np//liquor/product/fleur-du-cap-chardonnay-750ml,"Rs. 2,900",2024-02-28 01:17:30.678034
wine,Fleur du Cap Sauvignon Blanc 750ML,https://www.cheers.com.np//liquor/product/fleur-du-cap-sauvignon-blanc-750ml,"Rs. 2,900",2024-02-28 01:17:30.681034
wine,Follador Gold Prosecco DOC Treviso 750ML,https://www.cheers.com.np//liquor/product/follador-gold-prosecco-doc-treviso-750ml,"Rs. 2,500",2024-02-28 01:17:30.684033
wine,Follador Rose Prosecco Spumante DOC Brut 750ML,https://www.cheers.com.np//liquor/product/follador-rose-prosecco-spumante-doc-brut-750ml,"Rs. 2,795",2024-02-28 01:17:30.687033
wine,Frontera Merlot 750ML,https://www.cheers.com.np//liquor/product/frontera-merlot-750ml,"Rs. 1,700",2024-02-28 01:17:30.696033
wine,Frontera Sauvignon Blanc 750ML,https://www.cheers.com.np//liquor/product/frontera-sauvignon-blanc-750ml,"Rs. 1,700",2024-02-28 01:17:30.700035
wine,Frontera Sweet Red 750ML,https://www.cheers.com.np//liquor/product/frontera-sweet-red-750ml,"Rs. 1,700",2024-02-28 01:17:30.703034
wine,G.H. Mumm Champagne 3L,https://www.cheers.com.np//liquor/product/g-h-mumm-champagne-3l,"Rs. 50,000",2024-02-28 01:17:30.706033
wine,G.H. Mumm Champagne 750ML,https://www.cheers.com.np//liquor/product/g-h-mumm-champagne-750ml,"Rs. 9,850",2024-02-28 01:17:30.709033
wine,Gato Negro Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/gato-negro-cabernet-sauvignon-750ml,"Rs. 1,700",2024-02-28 01:17:30.712033
wine,Gato Negro Merlot 750ML,https://www.cheers.com.np//liquor/product/gato-negro-merlot-750ml,"Rs. 1,700",2024-02-28 01:17:30.716035
wine,Gato Negro Sauvignon Blanc 750ML,https://www.cheers.com.np//liquor/product/gato-negro-sauvignon-blanc-750ml,"Rs. 1,700",2024-02-28 01:17:30.719034
wine,Gato Negro Semi Sweet Red 750ML,https://www.cheers.com.np//liquor/product/gato-negro-semi-sweet-red-750ml,"Rs. 1,700",2024-02-28 01:17:30.722033
wine,Gato Negro Semi Sweet White 750ML,https://www.cheers.com.np//liquor/product/gato-negro-semi-sweet-white-750ml,"Rs. 1,700",2024-02-28 01:17:30.726033
wine,Gocce Jimi Unfiltered Red Wine 750ML,https://www.cheers.com.np//liquor/product/gocce-jimi-unfiltered-red-wine-750ml,"Rs. 2,000",2024-02-28 01:17:30.729033
wine,Gocce Jimi Unfiltered White Wine 750ML,https://www.cheers.com.np//liquor/product/gocce-jimi-unfiltered-white-wine-750ml,"Rs. 2,000",2024-02-28 01:17:30.732033
wine,Goldspur Sweet Red Wine 750ML,https://www.cheers.com.np//liquor/product/goldspur-sweet-red-wine-750ml,Rs. 700,2024-02-28 01:17:30.735033
wine,Goldspur Sweet White Wine 750ML,https://www.cheers.com.np//liquor/product/goldspur-sweet-white-wine-750ml,Rs. 700,2024-02-28 01:17:30.739034
wine,Gossips Cabernet Merlot 750ML,https://www.cheers.com.np//liquor/product/gossips-cabernet-merlot-750ml,"Rs. 1,840",2024-02-28 01:17:30.743035
wine,Gossips Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/gossips-cabernet-sauvignon-750ml,"Rs. 1,840",2024-02-28 01:17:30.746034
wine,Gossips Chardonnay 750ML,https://www.cheers.com.np//liquor/product/gossips-chardonnay-750ml,"Rs. 1,840",2024-02-28 01:17:30.749033
wine,Gossips Merlot 750ML,https://www.cheers.com.np//liquor/product/gossips-merlot-750ml,"Rs. 1,840",2024-02-28 01:17:30.752033
wine,Gossips Shiraz Cabernet 750ML,https://www.cheers.com.np//liquor/product/gossips-shiraz-cabernet-750ml,"Rs. 1,840",2024-02-28 01:17:30.755033
wine,Gossips Sweet Lips Dolcetto Syrah 750ML,https://www.cheers.com.np//liquor/product/gossips-sweet-lips-dolcetto-syrah-750ml,"Rs. 1,840",2024-02-28 01:17:30.758575
wine,Gossips Sweet Lips Moscato 750ML,https://www.cheers.com.np//liquor/product/gossips-sweet-lips-moscato-750ml,"Rs. 1,840",2024-02-28 01:17:30.762577
wine,Gossips Sweet Lips Pink Moscato 750ML,https://www.cheers.com.np//liquor/product/gossips-sweet-lips-pink-moscato-750ml,"Rs. 1,840",2024-02-28 01:17:30.765576
wine,Gran Vina Semi Sweet Red 750ML,https://www.cheers.com.np//liquor/product/gran-vina-semi-sweet-red-750ml,"Rs. 1,100",2024-02-28 01:17:30.768575
wine,Gran Vina Semi Sweet White 750ML,https://www.cheers.com.np//liquor/product/gran-vina-semi-sweet-white-750ml,"Rs. 1,100",2024-02-28 01:17:30.772576
wine,Hardys Nottage Hill Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/hardys-nottage-hill-cabernet-sauvignon-750ml,"Rs. 1,875",2024-02-28 01:17:30.775577
wine,Hardys Nottage Hill Cabernet Shiraz 750ML,https://www.cheers.com.np//liquor/product/hardys-nottage-hill-cabernet-shiraz-750ml,"Rs. 1,875",2024-02-28 01:17:30.778575
wine,Hardys Nottage Hill Chardonnay 750ML,https://www.cheers.com.np//liquor/product/hardys-nottage-hill-chardonnay-750ml,"Rs. 1,875",2024-02-28 01:17:30.782577
wine,Hardys Nottage Hill Merlot 750ML,https://www.cheers.com.np//liquor/product/hardys-nottage-hill-merlot-750ml,"Rs. 1,875",2024-02-28 01:17:30.785577
wine,Hardys Nottage Hill Shiraz 750ML   ,https://www.cheers.com.np//liquor/product/hardys-nottage-hill-shiraz-750ml,"Rs. 1,875",2024-02-28 01:17:30.788577
wine,Hardys Stamp Cabernet Merlot 750ML,https://www.cheers.com.np//liquor/product/hardys-stamp-cabernet-merlot-750ml,"Rs. 1,800",2024-02-28 01:17:30.792576
wine,Hardys Stamp Chardonnay Semillon 750ML,https://www.cheers.com.np//liquor/product/hardys-stamp-chardonnay-semillon-750ml,"Rs. 1,800",2024-02-28 01:17:30.795575
wine,Hardys Stamp Riesling 750ML,https://www.cheers.com.np//liquor/product/hardys-stamp-riesling-750ml,"Rs. 1,800",2024-02-28 01:17:30.798575
wine,Hardys Stamp Shiraz Cabernet 750ML,https://www.cheers.com.np//liquor/product/hardys-stamp-shiraz-cabernet-750ml,"Rs. 1,800",2024-02-28 01:17:30.802577
wine,Hardys VR Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/hardys-vr-cabernet-sauvignon-750ml,"Rs. 1,850",2024-02-28 01:17:30.806578
wine,Hardys VR Chardonnay 750ML,https://www.cheers.com.np//liquor/product/hardys-vr-chardonnay-750ml,"Rs. 1,850",2024-02-28 01:17:30.809578
wine,Hardys VR Merlot 750ML,https://www.cheers.com.np//liquor/product/hardys-vr-merlot-750ml,"Rs. 1,850",2024-02-28 01:17:30.812575
wine,Hardys VR Moscato 750ML,https://www.cheers.com.np//liquor/product/hardys-vr-moscato-750ml,"Rs. 1,850",2024-02-28 01:17:30.816577
wine,Hardys VR Shiraz 750ML,https://www.cheers.com.np//liquor/product/hardys-vr-shiraz-750ml,"Rs. 1,850",2024-02-28 01:17:30.820576
wine,Hill & Dale Chardonnay 750ML,https://www.cheers.com.np//liquor/product/hill-dale-chardonnay-750ml,"Rs. 1,680",2024-02-28 01:17:30.823577
wine,Hinwa Sweet Red 4L Box,https://www.cheers.com.np//liquor/product/hinwa-sweet-red-4l-box,"Rs. 3,975",2024-02-28 01:17:30.826575
wine,Hinwa Sweet Red 750ML,https://www.cheers.com.np//liquor/product/hinwa-sweet-red-750ml,Rs. 810,2024-02-28 01:17:30.829576
wine,Hinwa Sweet White 4L Box,https://www.cheers.com.np//liquor/product/hinwa-sweet-white-4l-box,"Rs. 3,975",2024-02-28 01:17:30.833577
wine,Hinwa Sweet White 750ML,https://www.cheers.com.np//liquor/product/hinwa-sweet-white-750ml,Rs. 810,2024-02-28 01:17:30.837577
wine,Jacob's Creek Classic Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-cabernet-sauvignon-750ml,"Rs. 1,875",2024-02-28 01:17:30.840576
wine,Jacob's Creek Classic Grenache Shiraz 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-grenache-shiraz-750ml,"Rs. 1,875",2024-02-28 01:17:30.843576
wine,Jacob's Creek Classic Merlot 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-merlot-750ml,"Rs. 1,875",2024-02-28 01:17:30.847577
wine,Jacob's Creek Classic Moscato 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-moscato-750ml,"Rs. 1,850",2024-02-28 01:17:30.850577
wine,Jacob's Creek Classic Pinot Grigio 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-pinot-grigio-750ml,"Rs. 1,875",2024-02-28 01:17:30.853575
wine,Jacob's Creek Classic Pinot Noir 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-pinot-noir-750ml,"Rs. 2,545",2024-02-28 01:17:30.856575
wine,Jacob's Creek Classic Riesling 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-riesling-750ml,"Rs. 1,875",2024-02-28 01:17:30.860576
wine,Jacob's Creek Classic Semillon Chardonnay 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-semillon-chardonnay-750ml,"Rs. 1,875",2024-02-28 01:17:30.863577
wine,Jacob's Creek Classic Shiraz Cabernet 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-shiraz-cabernet-750ml,"Rs. 1,875",2024-02-28 01:17:30.866576
wine,Jacob's Creek Classic Shiraz Rose 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-classic-shiraz-rose-750ml,"Rs. 2,200",2024-02-28 01:17:30.870577
wine,Jacob's Creek Double Barrel Shiraz 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-double-barrel-shiraz-750ml,"Rs. 3,400",2024-02-28 01:17:30.879576
wine,Jacob's Creek Reserve Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-reserve-cabernet-sauvignon-750ml,"Rs. 3,030",2024-02-28 01:17:30.883576
wine,Jacob's Creek Reserve Chardonnay 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-reserve-chardonnay-750ml,"Rs. 3,030",2024-02-28 01:17:30.886575
wine,Jacob's Creek Reserve Pinot Noir 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-reserve-pinot-noir-750ml,"Rs. 3,030",2024-02-28 01:17:30.890576
wine,Jacob's Creek Reserve Riesling 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-reserve-riesling-750ml,"Rs. 3,030",2024-02-28 01:17:30.893577
wine,Jacob's Creek Reserve Sauvignon Blanc 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-reserve-sauvignon-blanc-750ml,"Rs. 3,030",2024-02-28 01:17:30.897577
wine,Jacob's Creek Reserve Shiraz 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-reserve-shiraz-750ml,"Rs. 3,030",2024-02-28 01:17:30.900575
wine,Jacob's Creek Sparkling Chardonnay Pinot Noir 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-sparkling-chardonnay-pinot-noir-750ml,"Rs. 2,545",2024-02-28 01:17:30.903575
wine,Jacob's Creek Sparkling Moscato 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-sparkling-moscato-750ml,"Rs. 2,465",2024-02-28 01:17:30.907577
wine,Jacob's Creek Sparkling Rose 750ML,https://www.cheers.com.np//liquor/product/jacobs-creek-sparkling-rose-750ml,"Rs. 2,500",2024-02-28 01:17:30.910575
wine,JP Chenet Brut Sparkling 750ML,https://www.cheers.com.np//liquor/product/jp-chenet-brut-sparkling-750ml,"Rs. 1,900",2024-02-28 01:17:30.913575
wine,JP Chenet Cabernet Sauvignon 750ML,https://www.cheers.com.np//liquor/product/jp-chenet-cabernet-sauvignon-750ml,"Rs. 1,850",2024-02-28 01:17:30.917576
wine,JP Chenet Cabernet Syrah 750ML,https://www.cheers.com.np//liquor/product/jp-chenet-cabernet-syrah-750ml,"Rs. 1,850",2024-02-28 01:17:30.920575
wine,JP Chenet Chardonnay 750ML,https://www.cheers.com.np//liquor/product/jp-chenet-chardonnay-750ml,"Rs. 1,850",2024-02-28 01:17:30.923576
wine,JP Chenet Divine Muscat Sweet Sparkling White 750ML,https://www.cheers.com.np//liquor/product/jp-chenet-divine-muscat-sweet-sparkling-white-750ml,"Rs. 2,600",2024-02-28 01:17:30.928577
wine,JP Chenet Fashion Apple 750ML,https://www.cheers.com.np//liquor/product/jp-chenet-fashion-apple-750ml,"Rs. 1,950",2024-02-28 01:17:30.931578
wine,JP Chenet Fashion Litchi 750ML,https://www.cheers.com.np//liquor/product/jp-chenet-fashion-litchi-750ml,"Rs. 1,950",2024-02-28 01:17:30.935577
wine,JP Chenet Fashion Strawberry Raspberry 750ML,https://www.cheers.com.np//liquor/product/jp-chenet-fashion-strawberry-raspberry-750ml,"Rs. 1,950",2024-02-28 01:17:30.938576
wine,JP Chenet Ice Edition Sparkling White 750ML,https://www.cheers.com.np//liquor/product/jp-chenet-ice-edition-sparkling-white-750ml,"Rs. 2,100",2024-02-28 01:17:30.941575
